project_id,snapshot_month,dataset_split,sector_name,ministry_name,agency_name,state_name,time_elapsed_pct,cost_escalation_pct,expenditure_pct,physical_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,schedule_slippage_months,overall_risk_score,active_warnings_count,target_cost_overrun_binary
400043,2025-07,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,80.77,0.0,35.92,62.0,26.08,-18.77,,0.0,17.18,0,0.0
400043,2025-08,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,82.69,0.0,36.39,63.0,26.61,-19.69,1.0,0.0,17.5,0,0.0
400043,2025-09,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,84.62,0.0,38.68,66.0,27.32,-18.62,3.0,0.0,16.72,0,0.0
400043,2025-10,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,86.54,0.0,39.55,67.0,27.45,-19.54,1.0,0.0,16.98,0,0.0
400043,2025-11,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,88.46,0.0,40.79,67.0,26.21,-21.46,0.0,0.0,28.1,2,0.0
400043,2025-12,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,90.38,0.0,41.01,69.0,27.99,-21.38,2.0,0.0,17.54,0,0.0
400043,2026-01,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,92.31,0.0,40.02,71.0,30.98,-21.31,2.0,0.0,17.65,0,0.0
400043,2026-02,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,94.23,0.0,40.45,74.0,33.55,-20.23,3.0,0.0,17.14,0,0.0
400043,2026-03,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,96.15,0.0,42.24,75.3,33.06,-20.85,1.3,0.0,17.14,0,0.0
400043,2026-04,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,98.08,0.0,42.24,76.2,33.96,-21.88,0.9,0.0,17.57,0,0.0
400043,2026-05,test,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,100.0,0.0,45.62,78.0,32.38,-22.0,1.8,10.0,27.63,2,0.0
400043,2026-06,test,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,101.92,0.0,46.2,79.6,33.4,-20.4,1.6,10.0,26.87,2,0.0
400043,2026-07,test,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,Tamil Nadu,103.85,0.0,46.14,81.0,34.86,-19.0,1.4,10.0,26.29,2,0.0
400047,2025-12,train,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,142.86,0.0,6.27,40.0,33.73,-60.0,,0.0,28.64,0,0.0
400047,2026-01,train,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,146.43,0.0,17.7,50.0,32.3,-50.0,10.0,24.0,38.02,2,0.0
400047,2026-02,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,150.0,0.0,17.74,50.0,32.26,-50.0,0.0,24.0,48.52,4,0.0
400047,2026-03,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,153.57,0.0,18.22,50.0,31.78,-50.0,0.0,24.0,48.51,4,0.0
400047,2026-04,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,157.14,0.0,18.72,52.0,33.28,-48.0,2.0,24.0,37.99,2,0.0
400047,2026-05,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,160.71,0.0,19.31,52.0,32.69,-48.0,0.0,24.0,48.47,4,0.0
400047,2026-06,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,164.29,0.0,19.6,53.0,33.4,-47.0,1.0,24.0,37.95,2,0.0
400047,2026-07,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,167.86,0.0,19.6,53.0,33.4,-47.0,0.0,24.0,48.45,4,0.0
400048,2025-12,train,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,144.44,0.0,24.17,80.0,55.83,-20.0,,0.0,10.87,0,0.0
400048,2026-01,train,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,148.15,0.0,49.95,86.0,36.05,-14.0,6.0,16.0,24.31,2,0.0
400048,2026-02,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,151.85,0.0,51.32,87.0,35.68,-13.0,1.0,16.0,23.85,2,0.0
400048,2026-03,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,155.56,0.0,51.97,88.0,36.03,-12.0,1.0,16.0,23.41,2,0.0
400048,2026-04,val,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,159.26,0.0,54.22,88.0,33.78,-12.0,0.0,30.0,46.99,4,0.0
400048,2026-05,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,162.96,0.0,55.37,88.0,32.63,-12.0,0.0,30.0,46.95,4,0.0
400048,2026-06,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,166.67,0.0,56.43,88.0,31.57,-12.0,0.0,30.0,46.92,4,0.0
400048,2026-07,test,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,Odisha,170.37,0.0,56.43,88.0,31.57,-12.0,0.0,30.0,46.92,4,0.0
400065,2025-07,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Odisha,100.0,0.0,66.63,96.0,29.37,-4.0,,0.0,8.13,0,0.0
400065,2025-08,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Odisha,107.5,0.0,69.59,97.0,27.41,-3.0,1.0,4.0,11.34,0,0.0
400065,2025-09,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Odisha,110.0,0.0,69.59,99.0,29.41,-1.0,2.0,4.0,10.5,0,0.0
400065,2025-10,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Odisha,112.5,0.0,71.49,99.0,27.51,-1.0,0.0,4.0,20.63,2,0.0
400065,2025-11,train,Metals & Mining,Ministry of Steel,Steel Authority of India Limited [SAIL],Odisha,115.0,0.0,71.49,100.0,28.51,0.0,1.0,4.0,9.71,0,0.0
400073,2025-07,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,34.43,0.0,53.31,46.0,-7.31,11.57,,,6.53,0,0.0
400073,2025-08,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,35.25,0.0,53.05,45.0,-8.05,9.75,-1.0,0.0,17.07,2,0.0
400073,2025-09,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,36.07,0.0,53.72,45.0,-8.72,8.93,0.0,0.0,16.97,2,0.0
400073,2025-10,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,36.89,-99.8,100.0,100.0,0.0,63.11,55.0,0.0,0.0,0,0.0
400073,2025-11,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,37.7,0.0,53.75,45.0,-8.75,7.3,-55.0,0.0,16.97,2,0.0
400073,2025-12,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,38.52,0.0,53.71,45.0,-8.71,6.48,0.0,0.0,16.98,2,0.0
400073,2026-01,train,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,39.34,0.0,53.75,46.0,-7.75,6.66,1.0,0.0,6.47,0,0.0
400073,2026-02,val,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,40.16,0.0,53.79,46.0,-7.79,5.84,0.0,0.0,16.96,2,0.0
400073,2026-03,val,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,40.98,0.0,53.75,46.25,-7.5,5.27,0.25,0.0,6.47,0,0.0
400073,2026-04,val,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,41.8,0.0,54.25,53.47,-0.78,11.67,7.22,0.0,6.4,0,0.0
400073,2026-05,test,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,42.62,0.0,64.28,46.25,-18.03,3.63,-7.22,0.0,22.83,2,0.0
400073,2026-06,test,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,43.44,0.0,25.54,50.78,25.24,7.34,4.53,0.0,8.79,0,0.0
400073,2026-07,test,Coal,Ministry of Coal,Ministry of Coal,Jharkhand,44.26,0.0,26.03,50.78,24.75,6.52,0.0,0.0,19.23,2,0.0
400077,2025-07,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,84.0,7.34,69.79,85.0,15.21,1.0,,0.0,8.55,0,1.0
400077,2025-08,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,86.0,7.34,70.52,88.0,17.48,2.0,3.0,0.0,8.43,0,1.0
400077,2025-09,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,88.0,7.34,71.35,88.0,16.65,0.0,0.0,0.0,18.8,2,1.0
400077,2025-10,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,128.57,7.34,71.95,89.0,17.05,-11.0,1.0,15.0,28.58,2,1.0
400077,2025-11,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,131.43,7.34,73.17,90.0,16.83,-10.0,1.0,15.0,27.97,2,1.0
400077,2025-12,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,134.29,7.34,73.17,90.0,16.83,-10.0,0.0,15.0,38.47,4,1.0
400077,2026-01,train,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,137.14,7.34,72.25,90.0,17.75,-10.0,0.0,15.0,38.61,4,1.0
400077,2026-02,val,Energy Storage,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],Tamil Nadu,140.0,7.34,72.89,93.0,20.11,-7.0,3.0,15.0,26.76,2,1.0
400078,2025-07,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,89.58,0.0,78.32,84.0,5.68,-5.58,,0.0,19.84,0,0.0
400078,2025-08,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,91.67,0.0,79.05,85.0,5.95,-6.67,1.0,0.0,20.3,0,0.0
400078,2025-09,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,93.75,0.0,79.61,85.0,5.39,-8.75,0.0,0.0,31.68,2,0.0
400078,2025-10,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,127.78,0.0,80.77,86.0,5.23,-14.0,1.0,12.0,35.98,2,0.0
400078,2025-11,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,130.56,0.0,81.5,86.0,4.5,-14.0,0.0,18.0,52.78,4,0.0
400078,2025-12,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,133.33,0.0,81.91,88.0,6.09,-12.0,2.0,18.0,41.44,2,0.0
400078,2026-01,train,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,136.11,0.0,80.76,89.0,8.24,-11.0,1.0,18.0,41.02,2,0.0
400078,2026-02,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,138.89,0.0,81.34,90.0,8.66,-10.0,1.0,18.0,40.6,2,0.0
400078,2026-03,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,141.67,0.0,79.0,90.8,11.8,-9.2,0.8,18.0,40.26,2,0.0
400078,2026-04,val,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,144.44,0.0,79.32,91.4,12.08,-8.6,0.6,18.0,40.01,2,0.0
400078,2026-05,test,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,147.22,0.0,82.59,92.7,10.11,-7.3,1.3,18.0,39.47,2,0.0
400078,2026-06,test,Energy Storage,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,,150.0,0.0,82.88,94.1,11.22,-5.9,1.4,18.0,38.88,2,0.0
400081,2025-10,train,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,97.83,-98.94,90647.0,100.0,-90547.0,2.17,,0.0,15.0,2,0.0
400081,2025-11,train,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,100.0,-98.95,90647.0,100.0,-90547.0,0.0,0.0,0.0,25.5,4,0.0
400081,2025-12,train,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,85.45,-98.95,90647.0,100.0,-90547.0,14.55,0.0,0.0,25.5,4,0.0
400081,2026-01,train,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,87.27,-98.96,90647.0,100.0,-90547.0,12.73,0.0,0.0,25.5,4,0.0
400081,2026-02,val,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,89.09,-98.96,90647.0,100.0,-90547.0,10.91,0.0,0.0,25.5,4,0.0
400081,2026-03,val,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,90.91,-98.96,90647.0,100.0,-90547.0,9.09,0.0,0.0,25.5,4,0.0
400081,2026-04,val,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,92.73,-98.97,90647.0,100.0,-90547.0,7.27,0.0,0.0,25.5,4,0.0
400081,2026-05,test,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,94.55,-98.97,90647.0,100.0,-90547.0,5.45,0.0,0.0,25.5,4,0.0
400081,2026-06,test,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,184.62,-98.97,90647.0,100.0,-90547.0,0.0,0.0,24.0,50.7,6,0.0
400081,2026-07,test,Education,Department of Sports,Department of Sports & Youth Affairs,Manipur,188.46,-98.97,90647.0,100.0,-90547.0,0.0,0.0,24.0,50.7,6,0.0
400087,2025-07,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,87.04,45.28,59.49,73.0,13.51,-14.04,,0.0,38.79,2,1.0
400087,2025-08,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,88.89,45.28,61.36,78.0,16.64,-10.89,5.0,0.0,37.05,2,1.0
400087,2025-09,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,90.74,45.28,64.58,79.0,14.42,-11.74,1.0,0.0,36.68,2,1.0
400087,2025-10,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,92.59,45.28,68.12,79.0,10.88,-13.59,0.0,0.0,47.16,4,1.0
400087,2025-11,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,94.44,45.28,68.15,80.0,11.85,-14.44,1.0,0.0,37.01,2,1.0
400087,2025-12,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,96.3,45.28,70.85,85.0,14.15,-11.3,5.0,0.0,35.08,2,1.0
400087,2026-01,train,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,79.1,52.16,69.37,85.0,15.63,5.9,0.0,0.0,45.11,4,1.0
400087,2026-02,val,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,80.6,52.16,70.05,85.0,14.95,4.4,0.0,0.0,44.95,4,1.0
400087,2026-03,val,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,82.09,52.16,70.08,86.7,16.62,4.61,1.7,0.0,34.44,2,1.0
400087,2026-04,val,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,83.58,52.16,73.47,87.5,14.03,3.92,0.8,0.0,33.64,2,1.0
400087,2026-05,test,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,85.07,52.16,75.87,89.2,13.33,4.13,1.7,0.0,33.07,2,1.0
400087,2026-06,test,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,86.57,52.16,76.98,94.3,17.32,7.73,5.1,0.0,32.81,2,1.0
400087,2026-07,test,Energy Storage,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],Gujarat,88.06,52.16,78.83,95.6,16.77,7.54,1.3,0.0,32.38,2,1.0
400093,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,92.52,0.0,0.0,0.0,0.0,-92.52,,0.0,52.5,0,0.0
400093,2025-08,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,93.46,0.0,0.0,0.0,0.0,-93.46,0.0,0.0,63.0,2,0.0
400093,2025-09,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,315.62,0.0,1.33,1.0,-0.33,-99.0,1.0,75.0,52.5,2,0.0
400093,2025-10,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,318.75,0.0,1.33,1.0,-0.33,-99.0,0.0,75.0,63.0,4,0.0
400093,2025-11,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,321.88,0.0,1.33,1.0,-0.33,-99.0,0.0,75.0,63.0,4,0.0
400093,2025-12,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,325.0,0.0,1.33,1.0,-0.33,-99.0,0.0,75.0,63.0,4,0.0
400093,2026-01,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,328.12,0.0,1.33,1.0,-0.33,-99.0,0.0,75.0,63.0,4,0.0
400093,2026-02,val,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,331.25,0.0,1.33,1.0,-0.33,-99.0,0.0,75.0,63.0,4,0.0
400093,2026-03,val,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,334.38,0.0,1.33,1.76,0.43,-98.24,0.76,75.0,52.5,2,0.0
400093,2026-04,val,Water Resources,"Department of Water Resources, River Development & GR",Irrigation & Water Resources-UP,Uttar Pradesh,337.5,0.0,1.33,1.76,0.43,-98.24,0.0,75.0,63.0,4,0.0
400094,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR",Irrigation and CAD-TG,Telangana,133.73,1669.27,0.0,0.0,0.0,-100.0,,0.0,70.0,2,1.0
400095,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,90.0,0.0,33.88,50.0,16.12,-40.0,,0.0,25.41,0,0.0
400095,2025-08,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,312.5,0.0,33.88,50.0,16.12,-50.0,0.0,78.0,54.11,4,0.0
400095,2025-09,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,315.62,0.0,33.94,50.0,16.06,-50.0,0.0,78.0,54.1,4,0.0
400095,2025-10,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,318.75,0.0,39.68,52.0,12.32,-48.0,2.0,78.0,42.85,2,0.0
400095,2025-11,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,321.88,0.0,49.19,52.0,2.81,-48.0,0.0,78.0,52.11,4,0.0
400095,2025-12,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,325.0,0.0,53.3,52.0,-1.3,-48.0,0.0,78.0,51.58,4,0.0
400095,2026-01,train,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,328.12,0.0,55.18,52.0,-3.18,-48.0,0.0,78.0,51.33,4,0.0
400095,2026-02,val,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,331.25,0.0,55.8,52.0,-3.8,-48.0,0.0,78.0,51.25,4,0.0
400095,2026-03,val,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,334.38,0.0,61.64,53.93,-7.71,-46.07,1.93,78.0,39.99,2,0.0
400095,2026-04,val,Water Resources,"Department of Water Resources, River Development & GR",Department of water resources-MH - II,Maharashtra,337.5,0.0,61.72,53.93,-7.79,-46.07,0.0,78.0,50.48,4,0.0
400096,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,93.89,0.0,26.63,3.0,-23.63,-90.89,,0.0,53.96,2,0.0
400096,2025-08,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,94.66,0.0,26.63,3.0,-23.63,-91.66,0.0,0.0,64.46,4,0.0
400096,2025-09,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,315.62,0.0,26.63,3.0,-23.63,-97.0,0.0,75.0,64.46,6,0.0
400096,2025-10,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,318.75,0.0,26.63,3.0,-23.63,-97.0,0.0,75.0,64.46,6,0.0
400096,2025-11,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,321.88,0.0,31.33,49.0,17.67,-51.0,46.0,75.0,42.79,2,0.0
400096,2025-12,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,325.0,0.0,31.79,49.0,17.21,-51.0,0.0,75.0,53.24,4,0.0
400096,2026-01,train,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,328.12,0.0,31.79,49.0,17.21,-51.0,0.0,75.0,53.24,4,0.0
400096,2026-02,val,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,331.25,0.0,32.1,49.0,16.9,-51.0,0.0,75.0,53.2,4,0.0
400096,2026-03,val,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,334.38,0.0,32.1,49.78,17.68,-50.22,0.78,90.0,42.7,2,0.0
400096,2026-04,val,Water Resources,"Department of Water Resources, River Development & GR",Water resource-mp,Madhya Pradesh,337.5,0.0,32.1,49.78,17.68,-50.22,0.0,90.0,53.2,4,0.0
400097,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,101.59,32.83,74.28,90.3,16.02,-9.7,,0.0,38.81,2,1.0
400097,2025-08,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,101.99,32.83,74.28,90.3,16.02,-9.7,0.0,0.0,49.31,4,1.0
400097,2025-09,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,315.62,32.83,74.28,90.0,15.72,-10.0,-0.3,75.0,80.24,6,1.0
400097,2025-10,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,318.75,32.83,74.28,90.0,15.72,-10.0,0.0,75.0,80.24,6,1.0
400097,2025-11,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,321.88,32.83,74.32,90.0,15.68,-10.0,0.0,75.0,80.24,6,1.0
400097,2025-12,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,325.0,32.83,74.31,90.0,15.69,-10.0,0.0,75.0,80.24,6,1.0
400097,2026-01,train,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,328.12,32.83,74.31,90.0,15.69,-10.0,0.0,75.0,80.24,6,1.0
400097,2026-02,val,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,331.25,32.83,74.31,90.0,15.69,-10.0,0.0,75.0,80.24,6,1.0
400097,2026-03,val,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,334.38,32.83,74.31,90.3,15.99,-9.7,0.3,75.0,69.74,4,1.0
400097,2026-04,val,Water Resources,"Department of Water Resources, River Development & GR","Narmada and Water Resources, Water Supply and Kalpsar Department-GJ",Gujarat,337.5,32.83,74.31,90.3,15.99,-9.7,0.0,75.0,80.24,6,1.0
400100,2025-07,train,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,Andhra Pradesh,101.74,189.83,84.94,95.0,10.06,-5.0,,0.0,37.1,2,1.0
400100,2025-08,train,Water Resources,"Department of Water Resources, River Development & GR",Water Resources-AP,Andhra Pradesh,95.92,189.83,84.94,95.0,10.06,-0.92,0.0,0.0,45.89,4,1.0
