project_id,snapshot_month,dataset_split,time_elapsed_pct,time_remaining_pct,cost_escalation_pct,cost_growth_factor,expenditure_pct,physical_progress_pct,financial_progress_pct,physical_financial_gap,progress_deviation,progress_velocity,expenditure_velocity,progress_3m_delta,schedule_slippage_months,overall_risk_score,active_warnings_count,sector_name,ministry_name,agency_name,state_name,target_cost_overrun_binary,target_final_cost_cr,target_cost_overrun_amount_cr,target_cost_overrun_pct,target_schedule_overrun_binary,target_delay_months,is_censored,target_observation_month,feature_version,target_version,leakage_check_passed
617929,2026-03,val,359.26,-259.26,0.0,1.0,44.86,73.5,44.86,28.64,-26.5,0.5,110.98,0.5,79.0,37.39,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Uttarakhand,0.0,247.41,0.0,0.0,1.0,79.0,0,2026-07,v1.0,v1.0,1
617929,2026-04,val,362.96,-262.96,0.0,1.0,44.86,73.5,44.86,28.64,-26.5,0.0,0.0,0.5,79.0,47.89,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Uttarakhand,0.0,247.41,0.0,0.0,1.0,79.0,0,2026-07,v1.0,v1.0,1
617929,2026-05,test,366.67,-266.67,0.0,1.0,44.86,73.5,44.86,28.64,-26.5,0.0,0.0,0.5,79.0,47.89,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Uttarakhand,0.0,247.41,0.0,0.0,1.0,79.0,0,2026-07,v1.0,v1.0,1
617929,2026-06,test,370.37,-270.37,0.0,1.0,46.32,73.5,46.32,27.18,-26.5,0.0,3.62,0.0,79.0,47.82,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Uttarakhand,0.0,247.41,0.0,0.0,1.0,79.0,0,2026-07,v1.0,v1.0,1
617929,2026-07,test,374.07,-274.07,0.0,1.0,46.32,73.5,46.32,27.18,-26.5,0.0,0.0,0.0,79.0,47.82,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Uttarakhand,0.0,247.41,0.0,0.0,1.0,79.0,0,2026-07,v1.0,v1.0,1
617930,2025-12,train,158.33,-58.33,0.0,1.0,15.47,35.0,15.47,19.53,-65.0,,,,0.0,30.21,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-01,train,101.75,-1.75,0.0,1.0,15.47,35.0,15.47,19.53,-65.0,0.0,0.0,,0.0,40.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-02,val,103.51,-3.51,0.0,1.0,25.97,75.0,25.97,49.03,-25.0,40.0,20.68,,0.0,13.05,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-03,val,105.26,-5.26,0.0,1.0,25.97,75.0,25.97,49.03,-25.0,0.0,0.01,40.0,6.0,29.85,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-04,val,107.02,-7.02,0.0,1.0,25.98,75.0,25.98,49.02,-25.0,0.0,0.01,40.0,6.0,29.85,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-05,test,108.77,-8.77,0.0,1.0,25.98,75.0,25.98,49.02,-25.0,0.0,0.01,0.0,6.0,29.85,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-06,test,110.53,-10.53,0.0,1.0,30.23,70.0,30.23,39.77,-30.0,-5.0,8.37,-5.0,12.0,38.1,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617930,2026-07,test,112.28,-12.28,0.0,1.0,30.24,70.0,30.24,39.76,-30.0,0.0,0.01,-5.0,12.0,38.1,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Odisha,0.0,196.94,0.0,0.0,1.0,12.0,0,2026-07,v1.0,v1.0,1
617931,2026-02,val,105.31,-5.31,-11.1,0.889,0.0,15.0,0.0,15.0,-85.0,,,,0.0,37.42,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617931,2026-03,val,106.19,-6.19,-11.1,0.889,0.0,15.63,0.0,15.63,-84.37,0.63,0.0,,19.0,37.42,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617931,2026-04,val,107.08,-7.08,-11.1,0.889,0.0,15.7,0.0,15.7,-84.3,0.07,0.0,,19.0,47.92,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617931,2026-05,test,107.96,-7.96,-11.1,0.889,0.0,16.35,0.0,16.35,-83.65,0.65,0.0,1.35,19.0,37.42,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617931,2026-06,test,108.85,-8.85,-11.1,0.889,0.0,16.84,0.0,16.84,-83.16,0.49,0.0,1.21,19.0,37.42,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617931,2026-07,test,109.73,-9.73,-11.1,0.889,14.87,17.08,14.87,2.21,-82.92,0.24,20.6,1.38,26.0,37.06,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,West Bengal,0.0,138.57,-17.3,-11.1,1.0,26.0,0,2026-07,v1.0,v1.0,1
617932,2025-12,train,145.16,-45.16,0.0,1.0,0.0,60.0,0.0,60.0,-40.0,,,,7.0,32.84,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-01,train,148.39,-48.39,0.0,1.0,0.0,62.0,0.0,62.0,-38.0,2.0,0.0,,7.0,32.0,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-02,val,151.61,-51.61,0.0,1.0,0.0,66.0,0.0,66.0,-34.0,4.0,0.0,,7.0,30.32,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-03,val,154.84,-54.84,0.0,1.0,0.0,67.58,0.0,67.58,-32.42,1.58,0.0,7.58,20.0,43.31,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-04,val,158.06,-58.06,0.0,1.0,0.0,70.14,0.0,70.14,-29.86,2.56,0.0,8.14,20.0,42.23,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-05,test,161.29,-61.29,0.0,1.0,0.0,70.14,0.0,70.14,-29.86,0.0,0.0,4.14,20.0,52.73,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-06,test,164.52,-64.52,0.0,1.0,0.0,70.14,0.0,70.14,-29.86,0.0,0.0,2.56,24.0,54.19,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617932,2026-07,test,167.74,-67.74,0.0,1.0,42.32,70.14,42.32,27.82,-29.86,0.0,210.17,0.0,24.0,50.51,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,496.64,0.0,0.0,1.0,24.0,0,2026-07,v1.0,v1.0,1
617933,2025-12,train,80.95,19.05,0.0,1.0,0.0,74.0,0.0,74.0,-6.95,,,,0.0,20.14,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617933,2026-01,train,83.33,16.67,0.0,1.0,0.0,88.0,0.0,88.0,4.67,14.0,0.0,,0.0,17.22,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617933,2026-02,val,85.71,14.29,0.0,1.0,0.0,88.0,0.0,88.0,2.29,0.0,0.0,,0.0,27.72,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617933,2026-03,val,88.1,11.9,0.0,1.0,0.0,100.0,0.0,100.0,11.9,12.0,0.0,26.0,0.0,17.22,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617933,2026-04,val,90.48,9.52,0.0,1.0,0.0,100.0,0.0,100.0,9.52,0.0,0.0,12.0,0.0,27.72,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617933,2026-05,test,92.86,7.14,0.0,1.0,0.0,100.0,0.0,100.0,7.14,0.0,0.0,12.0,0.0,27.72,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,984.07,0.0,0.0,0.0,0.0,0,2026-05,v1.0,v1.0,1
617934,2025-12,train,388.46,-288.46,0.0,1.0,0.0,95.0,0.0,95.0,-5.0,,,,15.0,24.96,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-01,train,392.31,-292.31,0.0,1.0,0.0,95.0,0.0,95.0,-5.0,0.0,0.0,,15.0,35.46,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-02,val,396.15,-296.15,0.0,1.0,0.0,95.0,0.0,95.0,-5.0,0.0,0.0,,15.0,35.46,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-03,val,400.0,-300.0,0.0,1.0,0.0,95.84,0.0,95.84,-4.16,0.84,0.0,0.84,81.0,42.11,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-04,val,403.85,-303.85,0.0,1.0,0.0,95.84,0.0,95.84,-4.16,0.0,0.0,0.84,81.0,52.61,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-05,test,407.69,-307.69,0.0,1.0,0.0,95.84,0.0,95.84,-4.16,0.0,0.0,0.84,81.0,52.61,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-06,test,411.54,-311.54,0.0,1.0,0.0,95.84,0.0,95.84,-4.16,0.0,0.0,0.0,83.0,52.61,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617934,2026-07,test,415.38,-315.38,0.0,1.0,129.94,95.84,129.94,-34.1,-4.16,0.0,528.24,0.0,83.0,60.5,6,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,0.0,406.54,0.0,0.0,1.0,83.0,0,2026-07,v1.0,v1.0,1
617935,2025-12,train,139.13,-39.13,17.28,1.173,40.42,52.0,40.42,11.58,-48.0,,,,14.0,47.58,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-01,train,141.3,-41.3,17.28,1.173,40.42,52.0,40.42,11.58,-48.0,0.0,0.0,,14.0,58.08,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-02,val,143.48,-43.48,17.28,1.173,40.75,52.0,40.75,11.25,-48.0,0.0,1.18,,14.0,58.06,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-03,val,145.65,-45.65,17.28,1.173,47.85,52.0,47.85,4.15,-48.0,0.0,24.8,0.0,29.0,57.76,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-04,val,147.83,-47.83,17.28,1.173,47.85,52.0,47.85,4.15,-48.0,0.0,0.0,0.0,29.0,57.76,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-05,test,150.0,-50.0,17.28,1.173,50.09,65.0,50.09,14.91,-35.0,13.0,7.83,13.0,29.0,47.12,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-06,test,152.17,-52.17,17.28,1.173,66.41,65.0,66.41,-1.41,-35.0,0.0,57.03,13.0,29.0,56.63,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617935,2026-07,test,154.35,-54.35,17.28,1.173,66.41,65.0,66.41,-1.41,-35.0,0.0,0.0,13.0,29.0,56.63,4,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Karnataka,1.0,349.49,51.49,17.28,1.0,29.0,0,2026-07,v1.0,v1.0,1
617936,2025-12,train,379.31,-279.31,-27.85,0.722,0.0,0.0,0.0,0.0,-100.0,,,,0.0,38.21,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-01,train,382.76,-282.76,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,0.0,3.21,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-02,val,386.21,-286.21,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-03,val,389.66,-289.66,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-04,val,393.1,-293.1,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-05,test,396.55,-296.55,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-06,test,400.0,-300.0,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617936,2026-07,test,403.45,-303.45,-27.85,0.722,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,13.71,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Telangana,0.0,183.26,-70.73,-27.85,0.0,0.0,0,2026-07,v1.0,v1.0,1
617937,2026-04,val,41.46,58.54,0.0,1.0,0.0,0.0,0.0,0.0,-41.46,,,,0.0,31.58,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
617937,2026-05,test,43.9,56.1,0.0,1.0,0.0,0.0,0.0,0.0,-43.9,0.0,0.0,,0.0,43.11,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
617937,2026-06,test,46.34,53.66,0.0,1.0,0.0,12.0,0.0,12.0,-34.34,12.0,0.0,,0.0,28.59,0,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
617937,2026-07,test,48.78,51.22,0.0,1.0,0.11,12.0,0.11,11.89,-36.78,0.0,0.93,12.0,0.0,40.1,2,Roads & Highways,Ministry of Road Transport & Highways,MoRTH,Maharashtra,,,,,,,1,2026-07,v1.0,v1.0,1
